DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/15/2018,0:25,,,40.83335,-73.93524,"(40.83335, -73.93524)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881689,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,0:30,BROOKLYN,11221,40.691822,-73.92223,"(40.691822, -73.92223)",BUSHWICK AVENUE                 ,GROVE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880747,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,0:30,BROOKLYN,11236,40.65055,-73.902245,"(40.65055, -73.902245)",,,10110     FOSTER AVENUE                 ,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,3881735,AM,,,,
04/15/2018,0:30,QUEENS,11372,40.749355,-73.88803,"(40.749355, -73.88803)",37 AVENUE                       ,78 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3885012,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,0:40,QUEENS,11373,40.747097,-73.88386,"(40.747097, -73.88386)",,,40-20     82 STREET                     ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3881160,BICYCLE,,,,
04/15/2018,0:40,QUEENS,11434,40.67339,-73.76521,"(40.67339, -73.76521)",137 AVENUE                      ,176 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3881537,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,0:41,,,40.604313,-74.05208,"(40.604313, -74.05208)",VERRAZANO BRIDGE UPPER          ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3881327,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,0:50,,,,,,DORCHESTER ROAD                 ,WESTMINISTER ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3881367,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,0:53,MANHATTAN,10022,40.76161,-73.97076,"(40.76161, -73.97076)",PARK AVENUE                     ,EAST 57 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3882284,TAXI,TAXI,,,
04/15/2018,0:54,,,40.845806,-73.92921,"(40.845806, -73.92921)",ALEXANDER HAMILTON BRIDGE       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881690,PK,PASSENGER VEHICLE,,,
04/15/2018,0:55,QUEENS,11420,40.66386,-73.82297,"(40.66386, -73.82297)",NASSAU EXPRESSWAY               ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881321,PASSENGER VEHICLE,,,,
04/15/2018,0:55,QUEENS,11373,40.73821,-73.866486,"(40.73821, -73.866486)",JUNCTION BOULEVARD              ,55 AVENUE,,2,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3880743,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,10:00,BRONX,10461,40.84073,-73.84332,"(40.84073, -73.84332)",,,25        WESTCHESTER SQUARE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881573,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,10:00,BROOKLYN,11230,40.61706,-73.96371,"(40.61706, -73.96371)",,,1651      CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3882267,TAXI,SPORT UTILITY / STATION WAGON,,,
04/15/2018,10:00,QUEENS,11412,40.703403,-73.75322,"(40.703403, -73.75322)",203 STREET                      ,112 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881545,PASSENGER VEHICLE,,,,
04/15/2018,10:00,QUEENS,11432,40.718525,-73.79954,"(40.718525, -73.79954)",82 ROAD                         ,167 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881445,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,10:00,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3886841,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,10:00,,,,,,COLLEGE POINT BOULEVARD         ,HARDING EXPRESSWAY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3881750,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,10:05,,,40.87134,-73.819916,"(40.87134, -73.819916)",HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3882453,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,10:10,BROOKLYN,11229,40.60646,-73.9517,"(40.60646, -73.9517)",AVENUE R                        ,EAST 21 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3881194,PASSENGER VEHICLE,,,,
04/15/2018,10:18,,,40.63082,-73.88636,"(40.63082, -73.88636)",ROCKAWAY PARKWAY                ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881730,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,10:30,QUEENS,11420,40.68029,-73.80807,"(40.68029, -73.80807)",133 STREET                      ,115 AVENUE,,0,0,0,0,0,0,0,0,,,,,,3881216,,,,,
04/15/2018,10:30,STATEN ISLAND,10310,40.63657,-74.12064,"(40.63657, -74.12064)",ALASKA STREET                   ,HENDERSON AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3881764,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,10:34,BROOKLYN,11209,40.623463,-74.03107,"(40.623463, -74.03107)",86 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881770,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,10:34,BROOKLYN,11228,40.616047,-74.017204,"(40.616047, -74.017204)",,,1151      86 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881783,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,10:45,BROOKLYN,11217,40.677517,-73.97655,"(40.677517, -73.97655)",,,153       6 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881001,PASSENGER VEHICLE,,,,
04/15/2018,10:45,BROOKLYN,11219,40.62636,-74.00831,"(40.62636, -74.00831)",11 AVENUE                       ,BAY RIDGE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881769,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,10:45,,,40.754528,-73.7719,"(40.754528, -73.7719)",OCEANIA STREET                  ,48 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3883555,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/15/2018,10:48,BRONX,10469,40.87152,-73.84832,"(40.87152, -73.84832)",,,1308      EAST GUN HILL ROAD            ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3881399,PASSENGER VEHICLE,,,,
04/15/2018,10:50,BROOKLYN,11208,40.682747,-73.87537,"(40.682747, -73.87537)",FULTON STREET                   ,CHESTNUT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3882171,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,10:50,BROOKLYN,11230,40.6315,-73.96656,"(40.6315, -73.96656)",,,1055      CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3881382,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,10:50,MANHATTAN,10022,40.760925,-73.96705,"(40.760925, -73.96705)",3 AVENUE                        ,EAST 58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881361,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,10:51,QUEENS,11378,40.726444,-73.90317,"(40.726444, -73.90317)",BORDEN AVENUE                   ,63 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3880874,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:00,BROOKLYN,11233,40.682278,-73.93266,"(40.682278, -73.93266)",,,362       MACDONOUGH STREET             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882290,PASSENGER VEHICLE,,,,
04/15/2018,11:00,QUEENS,11101,40.742813,-73.95833,"(40.742813, -73.95833)",,,2-17      51 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882526,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,11:00,,,40.64952,-73.912544,"(40.64952, -73.912544)",DITMAS AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881662,PASSENGER VEHICLE,,,,
04/15/2018,11:00,,,,,,jackie robinson                 ,grand central parkway,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3881446,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,11:05,QUEENS,11374,40.711597,-73.85819,"(40.711597, -73.85819)",METROPOLITAN AVENUE             ,TROTTING COURSE LANE,,0,0,0,0,0,0,0,0,,,,,,3881384,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:10,,,40.749825,-73.818275,"(40.749825, -73.818275)",KISSENA BOULEVARD               ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880860,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:15,,,40.720436,-74.00671,"(40.720436, -74.00671)",VARICK STREET                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881649,PASSENGER VEHICLE,BU,,,
04/15/2018,11:15,BRONX,10464,40.847244,-73.7865,"(40.847244, -73.7865)",CITY ISLAND AVENUE              ,FORDHAM STREET,,1,0,1,0,0,0,0,0,Glare,,,,,3881585,PASSENGER VEHICLE,,,,
04/15/2018,11:20,,,40.71006,-73.78531,"(40.71006, -73.78531)",90 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881364,PASSENGER VEHICLE,,,,
04/15/2018,11:22,MANHATTAN,10002,40.71617,-73.991806,"(40.71617, -73.991806)",ALLEN STREET                    ,HESTER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880918,BU,PASSENGER VEHICLE,,,
04/15/2018,11:30,BROOKLYN,11206,40.70447,-73.94274,"(40.70447, -73.94274)",SEIGEL STREET                   ,GRAHAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881958,PASSENGER VEHICLE,,,,
04/15/2018,11:30,,,40.830112,-73.850266,"(40.830112, -73.850266)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881596,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,11:31,BROOKLYN,11223,40.595783,-73.98407,"(40.595783, -73.98407)",WEST 13 STREET                  ,AVENUE U,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3881117,PASSENGER VEHICLE,,,,
04/15/2018,11:34,BROOKLYN,11204,40.621292,-73.98448,"(40.621292, -73.98448)",19 AVENUE                       ,59 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3882275,PASSENGER VEHICLE,,,,
04/15/2018,11:37,,,40.676003,-73.865395,"(40.676003, -73.865395)",CONDUIT BOULEVARD               ,GRANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3886330,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,11:40,QUEENS,11429,40.703434,-73.74051,"(40.703434, -73.74051)",SPRINGFIELD BOULEVARD           ,MURDOCK AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3882339,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:40,,,,,,GRAND ARMY PLAZA                ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881011,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:42,BROOKLYN,11225,40.66566,-73.95559,"(40.66566, -73.95559)",,,275       MONTGOMERY STREET             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3882348,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:45,BROOKLYN,11208,,,,autumn lane                     ,autumn avenue,,0,0,0,0,0,0,0,0,Animals Action,,,,,3882170,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,11:45,STATEN ISLAND,10310,40.630028,-74.10579,"(40.630028, -74.10579)",,,549       BARD AVENUE                   ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3881643,PASSENGER VEHICLE,,,,
04/15/2018,11:50,BROOKLYN,11233,40.67308,-73.91124,"(40.67308, -73.91124)",ROCKAWAY AVENUE                 ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881475,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:50,,,40.66247,-73.91962,"(40.66247, -73.91962)",TAPSCOTT STREET                 ,,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,3881476,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,11:55,BROOKLYN,11234,40.61306,-73.92618,"(40.61306, -73.92618)",AVENUE S                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3883217,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,11:58,,,40.84519,-73.9112,"(40.84519, -73.9112)",CROSS BRONX EXPY                ,,,1,0,0,0,0,0,1,0,Following Too Closely,Other Vehicular,,,,3881592,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,12:00,BRONX,10475,40.868763,-73.82294,"(40.868763, -73.82294)",,,2240      BARTOW AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881589,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,12:00,MANHATTAN,10002,40.715916,-73.99311,"(40.715916, -73.99311)",,,46        ELDRIDGE STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882117,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,12:00,QUEENS,11435,40.716156,-73.82094,"(40.716156, -73.82094)",,,138-22    GRAND CENTRAL PARKWAY         ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3881447,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:00,,,40.766876,-73.97908,"(40.766876, -73.97908)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883613,BICYCLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,12:00,MANHATTAN,10028,40.773655,-73.95173,"(40.773655, -73.95173)",EAST 81 STREET                  ,1 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3882230,TAXI,MOTORCYCLE,,,
04/15/2018,12:05,,,40.55492,-74.19364,"(40.55492, -74.19364)",HAMPTON GREEN                   ,ARDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881459,PASSENGER VEHICLE,,,,
04/15/2018,12:09,MANHATTAN,10013,40.716564,-73.99892,"(40.716564, -73.99892)",,,86        MULBERRY STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882857,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,12:10,,,40.593372,-74.163605,"(40.593372, -74.163605)",TRAVIS AVENUE                   ,DRAPER PLACE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,Unspecified,,,3881611,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/15/2018,12:15,QUEENS,11373,40.743263,-73.88702,"(40.743263, -73.88702)",,,42-61     78 STREET                     ,0,0,0,0,0,0,0,0,,,,,,3881363,,,,,
04/15/2018,12:15,QUEENS,11432,40.717247,-73.80344,"(40.717247, -73.80344)",,,82-68     164 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3884537,PASSENGER VEHICLE,DP,,,
04/15/2018,12:19,STATEN ISLAND,10301,40.602135,-74.114876,"(40.602135, -74.114876)",OCEAN TERRACE                   ,TODT HILL ROAD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3881745,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,12:20,BROOKLYN,11235,40.592655,-73.940384,"(40.592655, -73.940384)",,,3741      NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,3881195,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,12:20,QUEENS,11385,40.70652,-73.87322,"(40.70652, -73.87322)",77 AVENUE                       ,78 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3882602,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:25,STATEN ISLAND,10306,40.56431,-74.110146,"(40.56431, -74.110146)",EBBITTS STREET                  ,MILL ROAD,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3881100,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:27,,,40.623566,-73.96495,"(40.623566, -73.96495)",CONEY ISLAND AVENUE             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881621,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,12:30,BROOKLYN,11201,40.68969,-73.99237,"(40.68969, -73.99237)",COURT STREET                    ,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3882901,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:30,MANHATTAN,10010,40.74099,-73.98577,"(40.74099, -73.98577)",,,325       PARK AVENUE SOUTH             ,0,0,0,0,0,0,0,0,,,,,,3882092,PASSENGER VEHICLE,,,,
04/15/2018,12:30,MANHATTAN,10031,40.829975,-73.94519,"(40.829975, -73.94519)",,,518       WEST 152 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882731,PASSENGER VEHICLE,,,,
04/15/2018,12:30,,,40.699547,-73.83246,"(40.699547, -73.83246)",JAMAICA AVENUE                  ,117 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882192,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,12:33,,,40.77039,-73.91771,"(40.77039, -73.91771)",HOYT AVENUE SOUTH               ,31 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3881061,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:35,,,40.725082,-73.99534,"(40.725082, -73.99534)",LAFAYETTE STREET                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3886962,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,12:38,MANHATTAN,10035,40.800434,-73.935196,"(40.800434, -73.935196)",,,2369      2 AVENUE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3882068,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,12:45,BROOKLYN,11229,40.59951,-73.95017,"(40.59951, -73.95017)",,,2110      AVENUE U                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,3881196,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:45,BROOKLYN,11238,40.677246,-73.97253,"(40.677246, -73.97253)",,,314       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881012,TK,BU,,,
04/15/2018,12:45,STATEN ISLAND,10306,40.573704,-74.10652,"(40.573704, -74.10652)",,,2343      HYLAN BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881317,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:50,STATEN ISLAND,10310,40.639507,-74.10755,"(40.639507, -74.10755)",BARD AVENUE                     ,WALNUT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881763,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,12:56,MANHATTAN,10019,40.76452,-73.98945,"(40.76452, -73.98945)",,,427       WEST 51 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3883554,TAXI,PICK-UP TRUCK,,,
04/15/2018,13:00,BRONX,10451,40.82755,-73.91847,"(40.82755, -73.91847)",EAST 163 STREET                 ,GRANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3883802,PASSENGER VEHICLE,,,,
04/15/2018,13:00,BROOKLYN,11201,40.69746,-73.99303,"(40.69746, -73.99303)",CLARK STREET                    ,HENRY STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3881786,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:00,BROOKLYN,11218,40.64588,-73.96912,"(40.64588, -73.96912)",,,114       STRATFORD ROAD                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881383,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,13:00,MANHATTAN,10030,40.82034,-73.940025,"(40.82034, -73.940025)",WEST 143 STREET                 ,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881134,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,13:00,,,40.8178,-73.9456,"(40.8178, -73.9456)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881126,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:00,,,40.82831,-73.94315,"(40.82831, -73.94315)",CONVENT AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3882732,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,13:10,QUEENS,11691,40.599762,-73.741234,"(40.599762, -73.741234)",,,607       LANETT AVENUE                 ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3882314,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:15,BRONX,10461,40.85227,-73.82854,"(40.85227, -73.82854)",SAINT PAUL AVENUE               ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881581,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:15,BROOKLYN,11215,40.66208,-73.9856,"(40.66208, -73.9856)",WINDSOR PLACE                   ,7 AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3882615,TK,PASSENGER VEHICLE,,,
04/15/2018,13:15,QUEENS,11436,40.674545,-73.79655,"(40.674545, -73.79655)",,,142-66    123 AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881538,PASSENGER VEHICLE,,,,
04/15/2018,13:18,QUEENS,11385,40.700497,-73.90021,"(40.700497, -73.90021)",FOREST AVENUE                   ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880875,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:21,,,40.72245,-73.84626,"(40.72245, -73.84626)",QUEENS BOULEVARD                ,70 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3881461,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,13:25,QUEENS,11377,40.739067,-73.89588,"(40.739067, -73.89588)",69 STREET                       ,47 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3881607,SPORT UTILITY / STATION WAGON,,,,
04/15/2018,13:26,BRONX,10473,40.82101,-73.86575,"(40.82101, -73.86575)",SOUND VIEW AVENUE               ,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881500,SPORT UTILITY / STATION WAGON,TAXI,,,
04/15/2018,13:30,,,40.760353,-73.99124,"(40.760353, -73.99124)",WEST 45 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881463,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,13:38,BROOKLYN,11231,40.680573,-74.00644,"(40.680573, -74.00644)",RICHARDS STREET                 ,SEABRING STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881644,VAN,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:39,BROOKLYN,11203,40.652916,-73.94498,"(40.652916, -73.94498)",EAST 35 STREET                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881680,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,13:42,,,,,,EAST HOUSTON STREET             ,FDR DRIVE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3881140,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2018,13:44,BROOKLYN,11212,40.668983,-73.91056,"(40.668983, -73.91056)",,,453       ROCKAWAY AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881477,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:44,,,40.86155,-73.92472,"(40.86155, -73.92472)",DYCKMAN STREET                  ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3881710,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/15/2018,13:45,QUEENS,11040,40.74822,-73.70446,"(40.74822, -73.70446)",268 STREET                      ,79 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3881773,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/15/2018,13:50,BROOKLYN,11219,40.64029,-73.994804,"(40.64029, -73.994804)",45 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3882276,PASSENGER VEHICLE,,,,
